遊戲期數,遊戲主題,屆別,獎金結構項數,售價,最高獎金,發行日,發行日(民國),下市日,下市日(民國),兌獎截止日,兌獎截止日(民國),發行張數,銷售率,頭獎張數,頭獎未兌領張數,scratchId,newsId,圖片網址,獎金結構網址
4533,辦桌,上一屆(2024/1/1前),8,100,10000,2021-11-16,110/11/16,2022-05-16,111/05/16,2022-08-16,111/08/16,4080000,98.92%,120,6,eef2733e188f42c991a43c561e3fd2ce,04thinsetantsaleinfo202145164533,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20211108_152611220_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145164533
4532,魔術金塊,上一屆(2024/1/1前),11,300,3000000,2021-11-02,110/11/02,2022-05-03,111/05/03,2022-08-03,111/08/03,4080000,69.43%,3,1,655f56ae7dcc44d58f3fd8247bb78022,04thinsetantsaleinfo202145324517,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20211026_131704208_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145324517
4531,幸運777,上一屆(2024/1/1前),9,100,700000,2021-10-19,110/10/19,2022-04-19,111/04/19,2022-07-19,111/07/19,5100000,97.72%,5,0,aa0b799db5df4aa882876bd556cee0e6,04thinsetantsaleinfo202145304531,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20211014_162737395_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145304531
4530,獎金倍倍樂,上一屆(2024/1/1前),12,200,2000000,2021-10-19,110/10/19,2022-04-19,111/04/19,2022-07-19,111/07/19,4025800,98.05%,3,0,c944209256504bb8b7955cecaf327136,04thinsetantsaleinfo202145304531,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20211014_162542098_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145304531
4529,哞力四射,上一屆(2024/1/1前),11,200,2000000,2021-10-05,110/10/05,2022-04-06,111/04/06,2022-07-06,111/07/06,3570000,47.59%,3,3,863cb8b7e64444298534f130379d0722,04thinsetantsaleinfo202145284529,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210923_141226198_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145284529
4528,刮刮金樂透,上一屆(2024/1/1前),8,200,2000000,2021-10-05,110/10/05,2022-04-06,111/04/06,2022-07-06,111/07/06,5524400,100%,7,0,93bc953ec2914d19a1bb18fad7fb0b22,04thinsetantsaleinfo202145284529,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210923_140105509_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145284529
4527,金喜大禮包,上一屆(2024/1/1前),11,200,1000000,2021-09-14,110/09/14,2022-03-14,111/03/14,2022-06-14,111/06/14,4080000,49.42%,50,26,5629d78ac2a442baa5bb706d8625974b,04thinsetantsaleinfo202145270000,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210909_152253176_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145270000
4526,烤肉趣,上一屆(2024/1/1前),9,100,800000,2021-09-02,110/09/02,2022-03-02,111/03/02,2022-06-02,111/06/02,4080000,67.59%,3,1,9323f92139f44afd8db55bb9a41f372f,04thinsetantsaleinfo202145244526,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210827_110800164_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145244526
4525,小精靈,上一屆(2024/1/1前),10,200,2000000,2021-09-02,110/09/02,2022-03-02,111/03/02,2022-06-02,111/06/02,4076300,59.65%,4,3,1fedba97004b4ec99e065f1f8cf8c8e2,04thinsetantsaleinfo202145244526,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210827_110211022_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145244526
4524,大麻將,上一屆(2024/1/1前),10,1000,10000000,2021-09-02,110/09/02,2022-03-02,111/03/02,2022-06-02,111/06/02,3000000,100%,3,0,a4d786d28538470eace1375ec691fb02,04thinsetantsaleinfo202145244526,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210827_104052410_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145244526
4523,單雙樂,上一屆(2024/1/1前),9,100,300000,2021-08-17,110/08/17,2022-02-17,111/02/17,2022-05-17,111/05/17,4080000,55.63%,3,2,8de9c8aa72cd48aa90f13e585c1d9db3,04thinsetantsaleinfo202145224523,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210811_152148191_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145224523
4522,獎金大本贏,上一屆(2024/1/1前),9,200,2000000,2021-08-17,110/08/17,2022-02-17,111/02/17,2022-05-17,111/05/17,5083600,96.55%,3,0,901d2935185843a19495cf0bd55b5e73,04thinsetantsaleinfo202145224523,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210811_151933035_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145224523
4521,金爆888,上一屆(2024/1/1前),9,200,1000000,2021-08-03,110/08/03,2022-02-07,111/02/07,2022-05-09,111/05/09,3486400,72.62%,30,9,fe004821f1a44d559195bc81e70f42c3,04thinsetantsaleinfo202145204521,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210723_111940609_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145204521
4520,無敵777,上一屆(2024/1/1前),12,300,3000000,2021-08-03,110/08/03,2022-02-07,111/02/07,2022-05-09,111/05/09,5580600,90.86%,5,0,b80808c645764407a175f7369c492266,04thinsetantsaleinfo202145204521,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210723_111152264_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145204521
4519,推金幣,上一屆(2024/1/1前),10,100,500000,2021-07-20,110/07/20,2022-01-20,111/01/20,2022-04-20,111/04/20,4080000,60.18%,4,4,f5c3ac8e3430483aaf0dbed7636903b6,04thinsetantsaleinfo202145184519,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210714_091105930_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145184519
4518,金澎湃,上一屆(2024/1/1前),11,200,2000000,2021-07-20,110/07/20,2022-01-20,111/01/20,2022-04-20,111/04/20,4080000,35.98%,4,3,a237008110154aa0aa6a383d94517ba2,04thinsetantsaleinfo202145184519,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210714_090816992_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145184519
4517,"樂刮$2,000",上一屆(2024/1/1前),7,200,1000000,2021-11-02,110/11/02,2022-05-03,111/05/03,2022-08-03,111/08/03,4000000,74.14%,3,0,581bd521492547ecb98ca753d8793f1d,04thinsetantsaleinfo202145324517,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20211026_132333318_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145324517
4516,黃金連線,上一屆(2024/1/1前),8,200,2000000,2021-11-16,110/11/16,2022-05-16,111/05/16,2022-08-16,111/08/16,5925600,100%,6,0,13ad308262ac44c78fbdf3a092f3b3eb,04thinsetantsaleinfo202145164533,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20211108_152336860_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145164533
4515,66大順,上一屆(2024/1/1前),10,100,600000,2021-06-16,110/06/16,2021-12-16,110/12/16,2022-03-16,111/03/16,4080000,61.25%,4,1,5fb7d8e9f9ce468197a3508188fed6e4,04thinsetantsaleinfo202145144515,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210609_155156471_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145144515
4514,雙贏輪盤,上一屆(2024/1/1前),11,200,2000000,2021-06-16,110/06/16,2021-12-16,110/12/16,2022-03-16,111/03/16,4080000,47.21%,3,2,9229c59f68fe4573868f0001873f78a3,04thinsetantsaleinfo202145144515,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210609_153737438_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145144515
4513,一路發,上一屆(2024/1/1前),11,200,2000000,2021-07-06,110/07/06,2021-12-02,110/12/02,2022-03-02,111/03/02,4080000,65.3%,4,2,02735040ffe84b3baf82f146a57d7cf7,04thinsetantsaleinfo202145124513,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210621_155852598_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145124513
4512,鑽很大,上一屆(2024/1/1前),9,500,5000000,2021-07-06,110/07/06,2021-12-02,110/12/02,2022-03-02,111/03/02,2500000,99.99%,3,0,68b01fc1e4e34b1b859c6c9d0caa2e62,04thinsetantsaleinfo202145124513,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210621_155410972_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145124513
4511,端出好事,上一屆(2024/1/1前),10,100,55000,2021-05-18,110/05/18,2021-11-18,110/11/18,2022-02-18,111/02/18,4019600,52.66%,55,26,b83d3296c815495a94a3fe6fa74f6ca0,04thinsetantsaleinfo202145104511,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210506_153724699_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145104511
4510,幸運出擊,上一屆(2024/1/1前),12,200,2000000,2021-05-18,110/05/18,2021-11-18,110/11/18,2022-02-18,111/02/18,4080000,31.82%,4,4,c8dec00130d347d4aeb6ad73a89a12ed,04thinsetantsaleinfo202145104511,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210506_153354120_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145104511
4509,黃金寶藏,上一屆(2024/1/1前),11,200,2000000,2021-05-04,110/05/04,2021-11-04,110/11/04,2022-02-07,111/02/07,4080000,45.38%,4,1,67b9236b9cc348fb9b316b1b009c8faf,04thinsetantsaleinfo202145084509,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210421_162719727_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145084509
4508,瘋狂彈珠台,上一屆(2024/1/1前),11,300,3000000,2021-05-04,110/05/04,2021-11-04,110/11/04,2022-02-07,111/02/07,4590000,89.75%,3,1,4d7b59b0cdb1483c8f8b8e821f1e2f4a,04thinsetantsaleinfo202145084509,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210421_161945663_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145084509
4507,釣魚高手,上一屆(2024/1/1前),11,200,2000000,2021-04-20,110/04/20,2021-10-20,110/10/20,2022-01-20,111/01/20,4080000,67.24%,4,2,fa30dabd705a47c796826bf8b28ecc40,04thinsetantsaleinfo202145064507,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210412_170209813_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145064507
4506,幸運開獎機,上一屆(2024/1/1前),11,200,2000000,2021-04-20,110/04/20,2021-10-20,110/10/20,2022-01-20,111/01/20,5100000,99.91%,4,0,15e856d837f4423e922893ffdf5982b6,04thinsetantsaleinfo202145064507,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210412_164807390_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145064507
4505,一起愛地球,上一屆(2024/1/1前),8,100,300000,2021-04-06,110/04/06,2021-10-06,110/10/06,2022-01-06,111/01/06,4080000,63.06%,3,1,e340ec75ca204bfd9301461051228793,04thinsetantsaleinfo202145044505,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210325_163935598_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145044505
4504,喜八啦,上一屆(2024/1/1前),12,200,2000000,2021-04-06,110/04/06,2021-10-06,110/10/06,2022-01-06,111/01/06,4053900,58.06%,3,1,4af460ccd5554696b46a692ac85e5727,04thinsetantsaleinfo202145044505,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210325_163022831_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145044505
4503,樂迎贏,上一屆(2024/1/1前),9,100,300000,2021-03-16,110/03/16,2021-09-16,110/09/16,2021-12-16,110/12/16,4590000,72.49%,5,2,60dce195874742c8896f3af9740cb243,04thinsetantsaleinfo202145024503,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210308_144110844_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145024503
4502,獎金獵人,上一屆(2024/1/1前),9,200,2000000,2021-03-16,110/03/16,2021-09-16,110/09/16,2021-12-16,110/12/16,5100000,99.33%,5,1,74dc810e82dd4d9d94369276384415d9,04thinsetantsaleinfo202145024503,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210308_143419765_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145024503
4501,加倍旺,上一屆(2024/1/1前),12,200,2000000,2021-03-02,110/03/02,2021-09-02,110/09/02,2021-12-02,110/12/02,4080000,91.53%,3,0,e230182012ef4a5cb6ed11934267b924,04thinsetantsaleinfo202145004501,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210220_143242334_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145004501
4500,寵麻吉,上一屆(2024/1/1前),10,200,2000000,2021-03-02,110/03/02,2021-09-02,110/09/02,2021-12-02,110/12/02,5100000,68.32%,3,1,45b9167f49684ae0a1899d11c1d98924,04thinsetantsaleinfo202145004501,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210220_142110051_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202145004501
4441,海底大尋寶,上一屆(2024/1/1前),10,300,3000000,2021-02-18,110/02/18,2021-08-18,110/08/18,2021-11-18,110/11/18,4071300,99.9%,3,0,268f0309b58241bc89f3d4cf1b69fc6c,04thinsetantsaleinfo202144404441,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210205_091702237_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144404441
4440,大富大貴,上一屆(2024/1/1前),9,500,5000000,2021-02-18,110/02/18,2021-08-18,110/08/18,2021-11-18,110/11/18,2500000,99.98%,2,0,12435cce18084d86a5933823c6f6f961,04thinsetantsaleinfo202144404441,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210205_091252174_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144404441
4439,牛運當紅,上一屆(2024/1/1前),10,100,50000,2021-02-02,110/02/02,2021-08-02,110/08/02,2021-11-02,110/11/02,6100700,99.52%,100,3,23a4e1ad0b54413cab264144a7c1cda8,04thinsetantsaleinfo202144354439,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210127_172212739_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144354439
4438,財神報到,上一屆(2024/1/1前),13,100,800000,2021-02-02,110/02/02,2021-08-02,110/08/02,2021-11-02,110/11/02,6091300,96.75%,6,0,0e8e19d9dbd44204b4e4eb3ee9d7fda4,04thinsetantsaleinfo202144354439,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210122_172840363_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144354439
4437,招財進寶,上一屆(2024/1/1前),9,200,100000,2021-02-02,110/02/02,2021-08-02,110/08/02,2021-11-02,110/11/02,6120000,99.29%,500,11,b9e52d0cab7249afb5fdbaddf6c70808,04thinsetantsaleinfo202144354439,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210122_172923363_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144354439
4436,超級777,上一屆(2024/1/1前),11,200,2000000,2021-02-02,110/02/02,2021-08-02,110/08/02,2021-11-02,110/11/02,6073600,99.89%,6,0,4994c5a0e8454cd0b9d4c146d96b8b1b,04thinsetantsaleinfo202144354439,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210122_171416017_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144354439
4435,超級麻將,上一屆(2024/1/1前),9,500,5000000,2021-02-02,110/02/02,2021-08-02,110/08/02,2021-11-02,110/11/02,5000000,100%,7,1,3630ee5e22d742748d7366660c6f11b1,04thinsetantsaleinfo202144354439,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210122_165615952_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144354439
4434,超速777,上一屆(2024/1/1前),0,100,700000,2021-01-19,110/01/19,2021-09-22,110/09/22,2021-12-22,110/12/22,6072000,99.45%,5,0,b8cb0064e54a4e338b3d16aab145aef6,04thinsetantsaleinfo202144294434,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210114_143627750_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144294434
4433,好運到,上一屆(2024/1/1前),8,100,300000,2021-01-19,110/01/19,2021-09-22,110/09/22,2021-12-22,110/12/22,6120000,97.79%,5,0,5046abef49d74c6391af2a733ffefe67,04thinsetantsaleinfo202144294434,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210114_143238390_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144294434
4432,大三元,上一屆(2024/1/1前),12,200,2000000,2021-01-19,110/01/19,2021-09-22,110/09/22,2021-12-22,110/12/22,6055900,83.94%,6,0,109ed08bb32548329474efe9725e9f07,04thinsetantsaleinfo202144294434,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210114_142832640_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144294434
4431,刮刮金樂透,上一屆(2024/1/1前),8,200,2000000,2021-01-19,110/01/19,2021-09-22,110/09/22,2021-12-22,110/12/22,6120000,100%,8,0,0b14a3af00a34ccdb149622c9336024b,04thinsetantsaleinfo202144294434,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210114_142501342_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144294434
4430,金牛獎,上一屆(2024/1/1前),13,500,3000000,2021-01-19,110/01/19,2021-09-22,110/09/22,2021-12-22,110/12/22,6000000,100%,10,0,1445ba9df375431fbc076641740f3a7c,04thinsetantsaleinfo202144294434,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210114_142040498_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144294434
4429,"1,000萬行大運",上一屆(2024/1/1前),12,1000,10000000,2021-01-19,110/01/19,2021-09-22,110/09/22,2021-12-22,110/12/22,7500000,100%,5,0,e70e3221768f49febc304f9e4c503d72,04thinsetantsaleinfo202144294434,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20210114_141444575_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144294434
4428,金喜滿天,上一屆(2024/1/1前),10,100,500000,2021-01-05,110/01/05,2021-09-06,110/09/06,2021-12-06,110/12/06,5973500,96.53%,5,1,33f345dbf332425eb1c521f2a163a5b3,04thinsetantsaleinfo202144244428,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201231_152959408_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144244428
4427,拉斯維加斯,上一屆(2024/1/1前),10,200,2000000,2021-01-05,110/01/05,2021-09-06,110/09/06,2021-12-06,110/12/06,6113300,71.95%,6,1,6c3ce2db5a5347fb91cbed1eb4dd8d5b,04thinsetantsaleinfo202144244428,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201231_152548861_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144244428
4426,鈔票一把抓,上一屆(2024/1/1前),8,300,3000000,2021-01-05,110/01/05,2021-09-06,110/09/06,2021-12-06,110/12/06,6120000,99.19%,6,0,28d310ec02a0427eac4162b619d9bebb,04thinsetantsaleinfo202144244428,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201231_151242546_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144244428
4425,2021賺翻天,上一屆(2024/1/1前),9,500,5000000,2021-01-05,110/01/05,2021-09-06,110/09/06,2021-12-06,110/12/06,4000000,99.98%,3,0,73ceb73d7972464fbd04d25d818aefd4,04thinsetantsaleinfo202144244428,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201231_150208092_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144244428
4424,"2,000萬超級紅包",上一屆(2024/1/1前),9,2000,20000000,2021-01-05,110/01/05,2021-09-06,110/09/06,2021-12-06,110/12/06,4999680,100%,3,0,d26c22b92e304e6793ca6144bd417a2b,04thinsetantsaleinfo202144244428,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201231_095738174_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202144244428
4423,歡樂賓果,上一屆(2024/1/1前),7,100,300000,2020-12-15,109/12/15,2021-08-16,110/08/16,2021-11-16,110/11/16,5100000,99.98%,5,0,3a2252a28d71424089f79a520b134b4b,04thinsetantsaleinfo202044224423,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201223_095306559_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202044224423
4422,魔術金塊,上一屆(2024/1/1前),11,300,3000000,2020-12-15,109/12/15,2021-08-16,110/08/16,2021-11-16,110/11/16,4080000,96.74%,3,0,dbbf1ade2c7a4570b221b1b68521a618,04thinsetantsaleinfo202044224423,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201222_162644256_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202044224423
4421,連線派對,上一屆(2024/1/1前),8,200,2000000,2020-12-02,109/12/02,2021-06-02,110/06/02,2021-09-02,110/09/02,5100000,99.99%,5,0,ddeb35a46bf64937a87dd024fbdbadb0,04thinsetantsaleinfo202044204421,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201209_145302133_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202044204421
4420,"5,000再慶",上一屆(2024/1/1前),6,500,5000000,2020-12-02,109/12/02,2021-06-02,110/06/02,2021-09-02,110/09/02,3000000,99.99%,2,0,a00d2332acb9420991546ec017106e49,04thinsetantsaleinfo202044204421,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201209_144626914_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202044204421
4419,加倍鑽,上一屆(2024/1/1前),13,100,1000000,2020-11-17,109/11/17,2021-05-17,110/05/17,2021-08-17,110/08/17,4080000,99.83%,3,0,7688b09a28e44acd99b82a672ed75dde,04thinsetantsaleinfo202044184419,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201209_143951757_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202044184419
4418,三星樂,上一屆(2024/1/1前),12,200,2000000,2020-11-17,109/11/17,2021-05-17,110/05/17,2021-08-17,110/08/17,4080000,66.36%,3,2,f37cafe3d0984198a0d5f09356aed805,04thinsetantsaleinfo202044184419,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201223_131354907_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202044184419
4417,"樂刮$2,000",上一屆(2024/1/1前),0,200,1000000,2020-10-20,109/10/20,2021-05-03,110/05/03,2021-08-03,110/08/03,4080000,84.96%,3,0,61d0f7aafe674edb8844a43777b481fb,04thinsetantsaleinfo202044134417,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20201222_145019387_1.jpg,https://www.taiwanlottery.com/news/news/04thinsetantsaleinfo202044134417
