縣市,行政區,地址,投注站名稱,Google 地圖連結
台中市,沙鹿區,台中市沙鹿區鎮南路二段231號1樓,鑫旺運動投注站,地圖
台中市,豐原區,台中市豐原區田心路二段224號1樓,贏錢來運動彩券行,地圖
台中市,烏日區,台中市烏日區信義街188號1樓,正達紅運動彩券行,地圖
台中市,太平區,台中市太平區中平路99號1樓,錢多多運動彩券行,地圖
台中市,龍井區,台中市龍井區新興路49-2號1樓,真正讚運動彩券行,地圖
台中市,大里區,台中市大里區大明路352號1樓,來就發運彩商行,地圖
台中市,太平區,台中市太平區中興路142號1樓,賜鑫運動彩券行,地圖
台中市,清水區,台中市清水區新興路140號1樓,鑫鑫寶運動彩券行,地圖
台中市,大里區,台中市大里區塗城路95號,心慧運動彩券行,地圖
台中市,清水區,台中市清水區中山路461之4號1樓,雙贏運動彩券行,地圖
台中市,太平區,台中市太平區光興路638號1樓,多財多億運動彩券行,地圖
台中市,神岡區,台中市神岡區豐洲路447號1樓,贏千倍運動彩券行,地圖
台中市,后里區,台中市后里區甲后路一段738號1樓,來就贏運動彩券行,地圖
台中市,豐原區,台中市豐原區成功路155之5號1樓,祥興運動彩券行,地圖
台中市,太平區,台中市太平區東村路109號1樓,旺旺隊運動彩券行,地圖
台中市,豐原區,台中市豐原區成功路183號1樓,錢聯盟運動彩券行,地圖
台中市,大雅區,台中市大雅區神林南路112號1樓,大雅財財運動彩券行,地圖
台中市,霧峰區,台中市霧峰區中正路888號1樓,來發發運動彩券行,地圖
台中市,大甲區,台中市大甲區雁門路4號1樓,足賺運動彩券行,地圖
台中市,潭子區,台中市潭子區雅潭路一段54號1樓,富通樂運動彩券行,地圖
台中市,大里區,台中市大里區塗城路357號1樓,開運運動彩券行,地圖
台中市,豐原區,台中市豐原區豐東路331號1樓,方欣運動彩券行,地圖
台中市,大里區,台中市大里區益民路二段218號1樓,財運亨通運動彩券行,地圖
台中市,烏日區,台中市烏日區中華路22號1樓,中華財神運動彩券行,地圖
台中市,潭子區,台中市潭子區大豐路三段113號1樓,鼎川運動彩券行,地圖
台中市,烏日區,台中市烏日區信義街169號1樓,千倍過關運動彩券行,地圖
台中市,豐原區,台中市豐原區富春街110號1樓,棋開得勝運動彩券行,地圖
台中市,大甲區,台中市大甲區順天路179號1樓,大甲財神運動彩券行,地圖
台中市,烏日區,台中市烏日區五光路976號1樓,轉角金爆運動彩券行,地圖
台中市,大雅區,台中市大雅區中清路四段40號1樓,柒捌捌玖運動彩券行,地圖
台中市,太平區,台中市太平區樹孝路59號1樓,好運雙贏運動彩券行,地圖
台中市,大里區,台中市大里區中興路二段169號1樓,鑫聚富運動彩券行,地圖
台中市,豐原區,台中市豐原區向陽路90號1樓,佰威運動彩券行,地圖
台中市,龍井區,台中市龍井區新興路40之3號1樓,陸陸陸運動彩券行,地圖
台中市,烏日區,台中市烏日區溪南路一段555號1樓,金喜來運動彩券行,地圖
台中市,大雅區,台中市大雅區學府路473號1樓,財賺賺運動彩券行,地圖
台中市,大甲區,台中市大甲區黎明路3-4號1樓,黎明運動彩券行,地圖
台中市,潭子區,台中市潭子區潭興路二段405號1樓,潭興財神運動彩券行,地圖
台中市,潭子區,台中市潭子區福潭路657號1樓,勝利財神運動彩券行,地圖
台中市,太平區,台中市太平區樹孝路89號1樓,金大發運動彩券行,地圖
台中市,沙鹿區,台中市沙鹿區中清路五段585號1樓,元陞發運動彩券行,地圖
台中市,豐原區,台中市豐原區豐東路81號1樓,吉富貴運動彩券行,地圖
台中市,烏日區,台中市烏日區建國路403號1樓,長利運動彩券行,地圖
台中市,太平區,台中市太平區樹德路128號1樓,金豪運運動彩券行,地圖
台中市,大里區,台中市大里區中興路二段595號1樓,天天富貴運動彩券行,地圖
台中市,太平區,台中市太平區新興路139號1樓,金錢抱運動彩券行,地圖
台中市,潭子區,台中市潭子區勝利路105號1樓,洋基運動彩券行,地圖
台中市,太平區,台中市太平區溪洲西路117號1樓,奕中運動彩券行,地圖
台中市,大里區,台中市大里區中興路一段292之17號1樓,簽就發運動彩券行,地圖
台中市,大肚區,台中市大肚區遊園路二段249號1樓,玖玖玖運動彩券行,地圖
台中市,神岡區,台中市神岡區民生路15號1樓,冠鈞運動彩券行,地圖
台中市,新社區,台中市新社區興安路31號1樓,金準彩券行,地圖
台中市,烏日區,台中市烏日區溪南路一段156號1樓,昇億運動彩券行,地圖
台中市,烏日區,台中市烏日區中山路三段695號1樓,成功發運動彩券行,地圖
台中市,沙鹿區,台中市沙鹿區大同街14號1樓,佰發運動彩券行,地圖
台中市,神岡區,台中市神岡區中山路1325-1號1樓,吉來發運動彩券行,地圖
台中市,大雅區,台中市大雅區雅環路二段118之1號1樓,三冠王運動彩券行,地圖
台中市,東勢區,台中市東勢區豐勢路184號1樓,章魚哥運動彩券行,地圖
台中市,太平區,台中市太平區樹孝路315號1樓,暴發富運動彩券行,地圖
台中市,大里區,台中市大里區立仁路176號1樓,創億富運動彩券行,地圖
台中市,大雅區,台中市大雅區民生路一段372號1樓,叮叮噹運動彩券行,地圖
台中市,大甲區,台中市大甲區蔣公路137號1樓,大甲之光商行,地圖
台中市,石岡區,台中市石岡區豐勢路1133號1樓,金會中運動彩券行,地圖
台中市,豐原區,台中市豐原區圓環南路81號1樓,錢卡大運彩商行,地圖
台中市,潭子區,台中市潭子區興華一路503號1樓,立馬中運動彩券行,地圖
台中市,東勢區,台中市東勢區東關路六段1091號1樓,超級聯賽運動彩券行,地圖
台中市,東勢區,台中市東勢區東坑路1號1樓,神勝運動彩券商行,地圖
台北市,中正區,台北市中正區中華路二段313巷13號1樓,金雞母運動彩券商行,地圖
台北市,萬華區,台北市萬華區西園路二段137號1樓,剉咧等運動彩券,地圖
台北市,萬華區,台北市萬華區昆明街110號1樓,宸鴻發運動彩券行,地圖
台北市,大同區,台北市大同區南京西路187號1樓,法主公運彩行,地圖
台北市,萬華區,台北市萬華區西寧南路186號1樓,柏財發運動彩券行,地圖
台北市,大同區,台北市大同區承德路一段31號1樓,連連發運動彩券行,地圖
台北市,萬華區,台北市萬華區長順街1號1樓,奪金運動彩券行,地圖
台北市,大同區,台北市大同區重慶北路二段27號1樓,博客來運動彩券行,地圖
台北市,大同區,台北市大同區大龍街296號1樓,翔旺億運動彩券行,地圖
台北市,中正區,台北市中正區汀州路三段152號1樓,呈鈺運動彩券行,地圖
台北市,萬華區,台北市萬華區昆明街58-4號1樓,福星一路發運動彩券行,地圖
台北市,大同區,台北市大同區南京西路236號1樓,京鑽運動彩券行,地圖
台北市,萬華區,台北市萬華區桂林路152號1樓,勝興發運動彩券行,地圖
台北市,大同區,台北市大同區市民大道一段209號1樓,京站運動彩券行,地圖
台北市,大同區,台北市大同區民族西路290號1樓,智得勝運動彩券行,地圖
台北市,中正區,台北市中正區汀州路三段285號1樓,大大彩券行,地圖
台北市,大同區,台北市大同區延平北路三段36之1號1樓,昌鑫運動彩券行,地圖
台北市,萬華區,台北市萬華區東園街141號1樓,全壘打運動彩券行,地圖
台北市,萬華區,台北市萬華區寶興街112號1樓,一條龍運動彩券行,地圖
台北市,大同區,台北市大同區昌吉街32號1樓,鈔能力運動彩券行,地圖
台北市,中正區,台北市中正區汀州路二段228號1樓,賀中運動彩券行,地圖
台北市,萬華區,台北市萬華區青年路34號1樓,弈利旺運動彩券行,地圖
台北市,萬華區,台北市萬華區興寧街58號1樓,義起發運動彩券行,地圖
台北市,中正區,台北市中正區汀州路一段232號1樓,汀州興旺彩券行,地圖
台北市,萬華區,台北市萬華區成都路64號1樓,今旺勝運動彩券行,地圖
